application_id,start_date,completion_date,city
10049548,2020-03-07T21:09:07.068Z,,Philadelphia
10049549,2020-03-07T21:17:26.504Z,,Chicago
10049550,2020-03-07T21:25:09.803Z,,Atlanta
10049551,2020-03-07T21:25:53.585Z,2020-03-07T21:47:07.761Z,Atlanta
10049552,2020-03-07T21:29:09.784Z,2020-03-07T21:41:53.475Z,Chicago
10049553,2020-03-07T21:52:48.860Z,,Atlanta
10049554,2020-03-07T22:07:54.812Z,2020-03-07T22:39:47.063Z,Atlanta
10049555,2020-03-07T22:16:48.259Z,2020-03-07T23:15:51.978Z,Atlanta
10049556,2020-03-07T22:51:25.566Z,2020-03-07T23:13:19.083Z,Atlanta
10049557,2020-03-07T23:04:15.015Z,2020-03-07T23:19:50.564Z,Atlanta
10049558,2020-03-07T23:14:08.302Z,2020-03-07T23:35:06.544Z,Chicago
10049559,2020-03-07T23:39:31.013Z,2020-03-08T13:48:57.216Z,Atlanta
10049560,2020-03-08T01:29:29.044Z,2020-03-08T01:57:32.173Z,Atlanta
10049561,2020-03-08T01:50:20.695Z,,Chicago
10049562,2020-03-08T01:54:55.068Z,2020-03-08T02:17:08.267Z,Atlanta
10049563,2020-03-08T02:13:37.712Z,,Atlanta
10049564,2020-03-08T02:19:13.127Z,2020-03-08T02:32:56.573Z,Atlanta
10049565,2020-03-08T04:45:37.129Z,,Chicago
10049566,2020-03-08T06:39:18.696Z,,Atlanta
10049567,2020-03-08T06:56:55.501Z,2020-03-08T07:22:27.388Z,Atlanta
10049568,2020-03-08T13:30:07.512Z,2020-03-08T13:47:07.694Z,Chicago
10049569,2020-03-08T15:50:47.073Z,2020-03-08T16:05:08.994Z,Chicago
10049570,2020-03-08T16:24:06.753Z,2020-03-08T16:32:48.875Z,Chicago
10049571,2020-03-08T16:52:51.639Z,2020-03-08T17:39:13.788Z,Atlanta
10049572,2020-03-08T17:39:50.337Z,2020-03-08T17:55:43.847Z,Atlanta
10049573,2020-03-08T18:10:52.602Z,2020-03-08T19:16:37.565Z,Atlanta
10049574,2020-03-08T18:25:16.808Z,2020-03-08T18:44:27.935Z,Atlanta
10049575,2020-03-08T20:20:43.635Z,2020-03-08T20:34:40.079Z,Chicago
10049576,2020-03-08T20:44:43.870Z,,Atlanta
10049577,2020-03-08T21:15:17.357Z,2020-03-08T21:37:29.523Z,Chicago
10049578,2020-03-08T21:46:38.155Z,2020-03-08T22:32:15.845Z,Chicago
10049579,2020-03-08T22:11:14.337Z,2020-03-30T02:58:19.855Z,Atlanta
10049580,2020-03-08T22:12:28.631Z,2020-03-08T22:24:59.889Z,Chicago
10049581,2020-03-08T23:02:22.642Z,2020-03-08T23:40:12.693Z,Atlanta
10049582,2020-03-09T00:19:10.726Z,2020-03-09T01:05:04.990Z,Atlanta
10049583,2020-03-09T00:23:38.244Z,2020-03-09T00:34:07.954Z,Philadelphia
10049584,2020-03-09T00:38:22.185Z,2020-03-09T01:13:46.967Z,Atlanta
10049585,2020-03-09T01:18:38.212Z,,Philadelphia
10049586,2020-03-09T01:41:02.589Z,2020-03-09T02:39:44.303Z,Atlanta
10049587,2020-03-09T01:50:17.669Z,2020-03-09T02:18:50.066Z,Atlanta
10049588,2020-03-09T02:32:41.688Z,2020-03-09T02:55:39.484Z,Atlanta
10049589,2020-03-09T03:28:55.072Z,,Atlanta
10049590,2020-03-09T03:43:00.124Z,,Atlanta
10049591,2020-03-09T03:43:25.451Z,,Philadelphia
10049592,2020-03-09T03:47:58.305Z,2020-03-09T04:02:56.368Z,Philadelphia
10049593,2020-03-09T04:09:56.410Z,2020-03-09T05:20:38.845Z,Atlanta
10049594,2020-03-09T04:32:42.490Z,,Atlanta
10049595,2020-03-09T07:14:25.326Z,2020-03-09T07:37:08.143Z,Atlanta
10049596,2020-03-09T07:16:43.460Z,,Atlanta
10049597,2020-03-09T10:05:02.745Z,2020-03-09T10:16:49.419Z,Chicago
10049598,2020-03-09T10:53:32.177Z,2020-03-10T00:53:55.115Z,Atlanta
10049599,2020-03-09T11:14:02.165Z,2020-03-14T22:34:06.812Z,Atlanta
10049600,2020-03-09T11:20:10.304Z,2020-03-09T11:40:59.125Z,Atlanta
10049601,2020-03-09T13:09:28.699Z,2020-03-09T13:29:56.631Z,Chicago
10049602,2020-03-09T13:34:36.203Z,2020-03-09T14:00:04.149Z,Atlanta
10049603,2020-03-09T13:38:48.139Z,2020-03-09T13:59:44.039Z,Atlanta
10049604,2020-03-09T14:48:30.053Z,2020-03-09T15:17:31.346Z,Philadelphia
10049605,2020-03-09T15:30:40.221Z,2020-03-09T17:19:34.976Z,Atlanta
10049606,2020-03-09T15:33:04.881Z,2020-03-09T15:56:06.167Z,Chicago
10049607,2020-03-09T15:43:36.247Z,2020-03-09T15:55:28.049Z,Chicago
10049608,2020-03-09T16:14:05.118Z,2020-03-09T16:49:01.480Z,Atlanta
10049609,2020-03-09T16:24:44.611Z,2020-03-09T16:53:30.484Z,Atlanta
10049610,2020-03-09T16:32:36.317Z,,Chicago
10049611,2020-03-09T16:37:48.445Z,2020-03-09T16:56:51.600Z,Chicago
10049612,2020-03-09T16:52:42.397Z,2020-03-09T17:03:53.877Z,Philadelphia
10049613,2020-03-09T16:57:58.496Z,2020-03-09T22:01:16.462Z,Atlanta
10049614,2020-03-09T17:06:41.011Z,,Atlanta
10049615,2020-03-09T17:21:20.241Z,,Atlanta
10049616,2020-03-09T17:23:52.805Z,,Atlanta
10049617,2020-03-09T17:44:09.535Z,,Chicago
10049618,2020-03-09T17:47:08.384Z,2020-03-09T18:19:59.780Z,Atlanta
10049619,2020-03-09T18:02:05.823Z,,Chicago
10049620,2020-03-09T18:15:55.478Z,2020-03-09T18:41:51.510Z,Philadelphia
10049621,2020-03-09T18:15:56.838Z,2020-03-13T11:28:10.539Z,Atlanta
10049622,2020-03-09T18:24:39.507Z,,Chicago
10049623,2020-03-09T18:27:31.189Z,2020-03-09T18:50:43.066Z,Atlanta
10049624,2020-03-09T18:37:14.912Z,2020-03-09T18:56:19.989Z,Atlanta
10049625,2020-03-09T19:27:09.521Z,,Atlanta
10049626,2020-03-09T19:29:00.663Z,2020-03-09T19:50:12.055Z,Chicago
10049627,2020-03-09T19:29:56.863Z,2020-03-09T19:51:29.644Z,Atlanta
10049628,2020-03-09T20:02:07.002Z,2020-03-09T20:19:31.682Z,Atlanta
10049629,2020-03-09T20:33:14.338Z,,Chicago
10049630,2020-03-09T20:40:42.591Z,2020-03-09T21:05:08.188Z,Philadelphia
10049631,2020-03-09T21:13:28.588Z,,Atlanta
10049632,2020-03-09T21:22:55.390Z,2020-03-09T21:47:36.233Z,Atlanta
10049633,2020-03-09T22:07:17.182Z,2020-03-09T22:25:09.329Z,Atlanta
10049634,2020-03-09T22:09:58.513Z,2020-03-09T22:24:33.860Z,Atlanta
10049635,2020-03-09T22:17:34.174Z,2020-03-09T23:09:52.868Z,Atlanta
10049636,2020-03-09T23:04:03.799Z,2020-03-10T00:51:47.134Z,Philadelphia
10049637,2020-03-09T23:47:41.086Z,2020-03-10T00:13:58.598Z,Atlanta
10049638,2020-03-10T00:07:14.896Z,,Atlanta
10049639,2020-03-10T00:52:46.925Z,2020-03-10T01:23:45.564Z,Chicago
10049640,2020-03-10T01:02:17.030Z,2020-04-01T20:40:46.515Z,Atlanta
10049641,2020-03-10T01:30:40.949Z,2020-03-10T02:22:05.332Z,Chicago
10049642,2020-03-10T02:41:16.980Z,2020-03-10T02:57:40.576Z,Philadelphia
10049643,2020-03-10T03:13:38.881Z,2020-03-10T03:34:47.068Z,Chicago
10049644,2020-03-10T05:25:42.770Z,2020-03-10T05:38:28.862Z,Philadelphia
10049645,2020-03-10T07:17:44.024Z,2020-03-10T07:34:38.485Z,Atlanta
10049646,2020-03-10T07:19:13.403Z,,Philadelphia
10049647,2020-03-10T10:39:09.993Z,,Atlanta
10049648,2020-03-10T12:38:42.838Z,2020-03-10T13:09:15.625Z,Atlanta
10049649,2020-03-10T12:40:23.693Z,2020-03-10T13:09:27.530Z,Atlanta
10049650,2020-03-10T12:52:34.360Z,2020-03-10T13:50:39.813Z,Atlanta
10049651,2020-03-10T13:10:37.758Z,2020-03-10T13:40:22.109Z,Chicago
10049652,2020-03-10T13:44:12.018Z,2020-03-10T14:04:33.810Z,Chicago
10049653,2020-03-10T14:14:10.945Z,2020-03-10T14:31:16.180Z,Atlanta
10049654,2020-03-10T14:44:06.679Z,2020-03-10T15:03:13.411Z,Chicago
10049655,2020-03-10T14:55:22.651Z,2020-03-10T15:09:00.351Z,Chicago
10049656,2020-03-10T15:18:17.289Z,2020-03-10T15:33:35.252Z,Atlanta
10049657,2020-03-10T15:18:42.158Z,2020-03-11T14:08:02.912Z,Atlanta
10049658,2020-03-10T15:21:57.694Z,,Chicago
10049659,2020-03-10T15:23:26.467Z,2020-03-10T15:43:51.710Z,Chicago
10049660,2020-03-10T15:50:31.390Z,,Atlanta
10049661,2020-03-10T15:52:10.661Z,2020-03-10T16:18:03.674Z,Atlanta
10049662,2020-03-10T15:52:40.826Z,2020-03-10T16:12:30.563Z,Chicago
10049663,2020-03-10T15:53:36.172Z,2020-03-10T18:37:37.912Z,Chicago
10049664,2020-03-10T15:54:21.976Z,2020-03-10T16:21:07.341Z,Atlanta
10049665,2020-03-10T16:10:26.977Z,2020-03-10T16:35:17.778Z,Atlanta
10049666,2020-03-10T16:36:52.054Z,,Atlanta
10049667,2020-03-10T16:54:02.855Z,2020-03-10T17:24:48.508Z,Atlanta
10049668,2020-03-10T17:36:23.594Z,2020-03-10T17:53:37.401Z,Atlanta
10049669,2020-03-10T18:00:08.562Z,2020-03-10T18:37:48.064Z,Atlanta
10049670,2020-03-10T19:35:16.507Z,,Atlanta
10049671,2020-03-10T19:35:24.457Z,2020-03-10T19:59:20.062Z,Atlanta
10049672,2020-03-10T19:36:38.515Z,,Chicago
10049673,2020-03-10T20:01:05.814Z,2020-03-10T20:16:13.163Z,Chicago
10049674,2020-03-10T20:19:00.934Z,2020-03-10T20:35:18.319Z,Atlanta
10049675,2020-03-10T20:54:53.067Z,2020-03-10T21:22:01.065Z,Chicago
10049676,2020-03-10T21:15:16.270Z,2020-03-11T01:28:17.048Z,Chicago
10049677,2020-03-10T21:26:22.725Z,,Atlanta
10049678,2020-03-10T21:33:19.701Z,,Atlanta
10049679,2020-03-10T22:17:18.339Z,2020-03-10T23:00:09.088Z,Philadelphia
10049680,2020-03-10T22:29:48.249Z,,Chicago
10049681,2020-03-10T22:31:37.257Z,2020-03-10T22:58:44.867Z,Philadelphia
10049682,2020-03-10T23:06:11.661Z,2020-03-10T23:26:32.336Z,Chicago
10049683,2020-03-10T23:06:26.699Z,2020-03-10T23:35:21.778Z,Atlanta
10049684,2020-03-10T23:28:53.928Z,2020-03-11T00:30:16.287Z,Atlanta
10049685,2020-03-10T23:40:18.522Z,2020-03-11T01:17:36.105Z,Atlanta
10049686,2020-03-10T23:53:22.974Z,2020-03-11T00:09:06.263Z,Philadelphia
10049687,2020-03-11T00:06:30.868Z,2020-03-11T00:24:32.423Z,Chicago
10049688,2020-03-11T01:10:33.184Z,2020-03-11T07:43:21.917Z,Atlanta
10049689,2020-03-11T01:25:36.750Z,2020-03-11T02:01:32.954Z,Atlanta
10049690,2020-03-11T01:31:48.622Z,,Chicago
10049691,2020-03-11T01:35:12.862Z,,Chicago
10049692,2020-03-11T01:46:40.303Z,2020-03-11T02:07:24.807Z,Atlanta
10049693,2020-03-11T02:09:36.301Z,2020-03-17T18:48:16.171Z,Atlanta
10049694,2020-03-11T02:24:06.723Z,2020-03-12T00:35:20.069Z,Atlanta
10049695,2020-03-11T03:44:40.961Z,,Philadelphia
10049696,2020-03-11T04:59:14.747Z,2020-03-11T06:13:54.973Z,Chicago
10049697,2020-03-11T05:08:51.079Z,2020-03-11T05:29:15.309Z,Atlanta
10049698,2020-03-11T06:18:54.542Z,2020-03-11T06:37:45.979Z,Atlanta
10049699,2020-03-11T08:24:21.331Z,2020-03-11T08:40:09.207Z,Atlanta
10049700,2020-03-11T08:52:13.274Z,,Chicago
10049701,2020-03-11T09:36:44.419Z,,Atlanta
10049702,2020-03-11T09:47:28.609Z,2020-03-11T10:03:54.009Z,Chicago
10049703,2020-03-11T13:06:24.068Z,2020-03-11T13:46:46.115Z,Atlanta
10049704,2020-03-11T14:50:55.231Z,2020-03-11T15:24:59.021Z,Chicago
10049705,2020-03-11T15:01:54.861Z,2020-03-11T15:27:50.922Z,Atlanta
10049706,2020-03-11T15:07:36.474Z,2020-03-11T15:31:32.875Z,Atlanta
10049707,2020-03-11T15:45:07.444Z,2020-03-11T16:01:16.052Z,Chicago
10049708,2020-03-11T15:47:27.981Z,2020-03-11T16:07:06.298Z,Chicago
10049710,2020-03-11T16:31:25.519Z,2020-03-11T16:56:03.470Z,Chicago
10049711,2020-03-11T17:11:58.503Z,2020-03-11T17:52:11.239Z,Chicago
10049712,2020-03-11T17:18:50.209Z,2020-03-11T17:38:15.710Z,Chicago
10049713,2020-03-11T17:19:27.036Z,2020-03-11T17:33:11.112Z,Chicago
10049714,2020-03-11T17:27:24.455Z,2020-03-11T17:43:20.271Z,Chicago
10049715,2020-03-11T17:52:43.474Z,2020-03-11T18:18:07.379Z,Atlanta
10049716,2020-03-11T18:09:51.147Z,2020-03-11T18:24:22.104Z,Atlanta
10049717,2020-03-11T18:20:26.628Z,2020-03-11T18:33:27.662Z,Philadelphia
10049718,2020-03-11T18:30:11.349Z,2020-03-11T19:07:04.213Z,Atlanta
10049719,2020-03-11T18:53:42.635Z,,Chicago
10049720,2020-03-11T18:56:05.876Z,,Philadelphia
10049721,2020-03-11T19:26:09.214Z,2020-03-11T20:04:42.320Z,Chicago
10049722,2020-03-11T19:42:28.395Z,2020-03-11T20:15:13.766Z,Chicago
10049723,2020-03-11T20:00:52.145Z,2020-03-11T20:34:55.763Z,Atlanta
10049724,2020-03-11T20:59:08.008Z,2020-03-11T21:14:34.132Z,Atlanta
10049725,2020-03-11T21:13:48.341Z,2020-03-11T21:59:59.153Z,Chicago
10049726,2020-03-11T21:16:58.529Z,2020-03-11T21:37:40.538Z,Atlanta
10049727,2020-03-11T21:46:58.696Z,2020-03-11T22:06:14.119Z,Chicago
10049728,2020-03-11T22:01:47.473Z,2020-03-11T23:12:26.563Z,Atlanta
10049729,2020-03-11T22:29:24.220Z,2020-03-11T22:55:31.063Z,Philadelphia
10049730,2020-03-11T22:33:56.523Z,,Philadelphia
10049731,2020-03-12T00:52:52.928Z,2020-03-12T01:45:43.427Z,Chicago
10049732,2020-03-12T02:01:24.855Z,2020-03-12T02:25:12.288Z,Chicago
10049733,2020-03-12T03:40:20.673Z,2020-03-12T04:22:07.207Z,Chicago
10049734,2020-03-12T04:08:41.765Z,2020-03-12T04:30:26.669Z,Chicago
10049735,2020-03-12T07:23:03.888Z,2020-03-12T07:36:14.577Z,Chicago
10049736,2020-03-12T07:59:34.760Z,,Atlanta
10049737,2020-03-12T11:48:31.482Z,2020-03-12T12:11:25.632Z,Atlanta
10049738,2020-03-12T12:25:04.689Z,2020-03-12T12:47:59.279Z,Atlanta
10049739,2020-03-12T12:51:06.702Z,2020-03-12T13:48:29.274Z,Atlanta
10049740,2020-03-12T14:25:03.498Z,2020-03-12T14:48:19.392Z,Chicago
10049741,2020-03-12T14:54:16.516Z,,Atlanta
10049742,2020-03-12T14:54:44.351Z,2020-03-12T15:26:54.962Z,Chicago
10049743,2020-03-12T14:56:10.629Z,2020-03-12T15:16:04.746Z,Atlanta
10049744,2020-03-12T15:12:19.181Z,,Chicago
10049745,2020-03-12T15:12:29.879Z,,Atlanta
10049746,2020-03-12T15:22:39.598Z,,Atlanta
10049747,2020-03-12T15:31:06.957Z,2020-03-12T15:51:04.296Z,Atlanta
10049748,2020-03-12T15:56:32.529Z,,Atlanta
10049749,2020-03-12T16:34:53.110Z,,Chicago
10049750,2020-03-12T17:03:42.214Z,2020-03-12T17:26:23.549Z,Atlanta
10049751,2020-03-12T17:17:13.564Z,2020-03-12T17:39:42.765Z,Atlanta
10049752,2020-03-12T17:18:04.226Z,,Atlanta
10049753,2020-03-12T17:19:32.781Z,2020-03-12T17:44:36.262Z,Chicago
10049754,2020-03-12T17:26:42.136Z,,Atlanta
10049755,2020-03-12T18:09:37.127Z,,Atlanta
10049756,2020-03-12T18:36:07.409Z,2020-03-13T00:48:56.601Z,Atlanta
10049757,2020-03-12T18:39:13.783Z,2020-03-12T18:52:29.252Z,Atlanta
10049758,2020-03-12T19:36:11.105Z,2020-03-12T19:55:37.266Z,Philadelphia
10049759,2020-03-12T20:08:22.310Z,2020-03-12T20:24:35.872Z,Atlanta
10049760,2020-03-12T20:59:41.549Z,2020-03-12T21:23:48.877Z,Atlanta
10049761,2020-03-12T21:33:31.788Z,2020-03-12T21:54:35.667Z,Chicago
10049762,2020-03-12T21:42:21.614Z,2020-03-12T22:24:34.995Z,Chicago
10049763,2020-03-12T21:44:43.319Z,2020-03-12T22:12:59.865Z,Chicago
10049764,2020-03-12T23:09:43.876Z,2020-03-13T00:15:37.762Z,Chicago
10049765,2020-03-12T23:52:38.334Z,,Chicago
10049766,2020-03-13T00:11:11.347Z,2020-03-13T00:31:17.068Z,Atlanta
10049767,2020-03-13T02:27:03.462Z,,Atlanta
10049768,2020-03-13T05:26:23.204Z,,Atlanta
10049769,2020-03-13T06:02:20.507Z,,Philadelphia
10049770,2020-03-13T06:08:28.794Z,,Atlanta
10049771,2020-03-13T12:57:55.852Z,2020-03-13T13:27:31.301Z,Atlanta
10049772,2020-03-13T14:44:25.219Z,2020-03-13T15:02:24.919Z,Chicago
10049773,2020-03-13T18:14:09.046Z,2020-03-13T18:35:39.678Z,Atlanta
10049774,2020-03-13T22:21:37.853Z,2020-03-13T22:40:24.342Z,Atlanta
10049775,2020-03-13T22:45:21.781Z,2020-03-25T19:47:18.069Z,Chicago
10049776,2020-03-14T00:55:05.480Z,2020-03-14T01:16:01.491Z,Atlanta
10049777,2020-03-14T02:04:59.011Z,2020-03-14T02:27:09.015Z,Atlanta
10049778,2020-03-14T02:11:32.002Z,,Atlanta
10049779,2020-03-14T13:34:12.380Z,2020-03-14T14:19:08.418Z,Atlanta
10049780,2020-03-14T14:15:33.665Z,2020-03-14T14:46:40.369Z,Chicago
10049781,2020-03-14T18:24:00.814Z,2020-03-14T19:04:53.513Z,Atlanta
10049782,2020-03-14T21:54:55.393Z,2020-03-15T01:15:56.442Z,Atlanta
10049783,2020-03-15T00:52:10.517Z,2020-03-15T01:07:58.417Z,Atlanta
10049784,2020-03-15T01:12:32.004Z,,Atlanta
10049785,2020-03-15T01:13:34.577Z,2020-03-15T01:34:47.356Z,Atlanta
10049786,2020-03-15T02:58:23.890Z,2020-03-15T03:01:56.774Z,Chicago
10049787,2020-03-15T03:47:04.398Z,2020-03-15T04:12:30.391Z,Philadelphia
10049788,2020-03-15T08:59:21.585Z,2020-03-15T09:29:26.363Z,Atlanta
10049789,2020-03-15T11:16:44.699Z,,Chicago
10049790,2020-03-15T14:18:44.434Z,2020-03-15T14:25:50.387Z,Chicago
10049791,2020-03-15T14:21:40.094Z,,Atlanta
10049792,2020-03-15T17:22:17.344Z,2020-03-15T17:34:11.821Z,Atlanta
10049793,2020-03-15T18:13:47.323Z,2020-03-15T18:28:20.011Z,Chicago
10049794,2020-03-15T21:00:33.803Z,2020-03-15T21:17:40.808Z,Chicago
10049795,2020-03-15T21:43:30.613Z,2020-03-15T21:57:50.050Z,Atlanta
10049796,2020-03-15T21:48:03.631Z,,Atlanta
10049797,2020-03-15T21:48:12.727Z,2020-03-15T22:22:04.211Z,Atlanta
10049798,2020-03-15T23:55:11.522Z,,Chicago
10049799,2020-03-15T23:57:33.732Z,2020-03-16T00:30:50.795Z,Atlanta
10049800,2020-03-16T00:01:33.030Z,2020-03-16T00:27:34.559Z,Atlanta
10049801,2020-03-16T00:33:12.914Z,,Atlanta
10049802,2020-03-16T01:01:23.199Z,2020-03-16T01:11:40.430Z,Atlanta
10049803,2020-03-16T01:29:23.059Z,,Atlanta
10049804,2020-03-16T02:26:31.873Z,2020-03-16T03:06:20.526Z,Atlanta
10049805,2020-03-16T03:20:53.385Z,,Atlanta
10049806,2020-03-16T03:53:37.817Z,,Atlanta
10049807,2020-03-16T03:54:01.260Z,2020-03-16T07:40:17.018Z,Atlanta
10049808,2020-03-16T04:09:04.052Z,2020-03-16T04:35:40.270Z,Philadelphia
10049809,2020-03-16T04:37:40.023Z,2020-03-22T20:41:35.227Z,Chicago
10049810,2020-03-16T07:33:02.345Z,,Chicago
10049811,2020-03-16T08:49:19.014Z,2020-03-16T09:16:00.004Z,Chicago
10049812,2020-03-16T13:56:45.615Z,,Atlanta
10049813,2020-03-16T14:52:39.207Z,2020-03-16T15:24:57.532Z,Atlanta
10049814,2020-03-16T14:59:02.262Z,2020-03-16T15:13:32.611Z,Atlanta
10049815,2020-03-16T15:33:11.782Z,2020-03-16T15:55:24.383Z,Atlanta
10049816,2020-03-16T15:54:12.117Z,2020-03-16T16:47:40.162Z,Atlanta
10049817,2020-03-16T17:31:38.177Z,2020-03-16T17:52:32.723Z,Chicago
10049818,2020-03-16T17:37:40.513Z,2020-03-16T17:56:43.926Z,Chicago
10049819,2020-03-16T18:07:01.160Z,2020-03-16T18:36:12.511Z,Atlanta
10049820,2020-03-16T18:12:34.623Z,2020-03-16T18:33:49.791Z,Chicago
10049821,2020-03-16T18:33:58.982Z,,Atlanta
10049822,2020-03-16T18:48:51.004Z,,Atlanta
10049823,2020-03-16T19:17:36.476Z,2020-03-16T19:30:46.306Z,Atlanta
10049824,2020-03-16T19:23:47.776Z,2020-03-16T20:07:35.589Z,Atlanta
10049825,2020-03-16T19:55:11.141Z,2020-03-16T20:06:56.944Z,Atlanta
10049826,2020-03-16T20:54:37.292Z,2020-03-16T21:07:16.734Z,Chicago
10049827,2020-03-16T22:32:33.923Z,2020-03-16T22:56:22.186Z,Atlanta
10049828,2020-03-16T22:34:12.451Z,2020-03-16T22:49:40.659Z,Atlanta
10049829,2020-03-16T22:35:29.409Z,,Atlanta
10049830,2020-03-16T22:42:49.761Z,2020-03-16T23:02:20.307Z,Atlanta
10049831,2020-03-16T22:51:11.104Z,,Atlanta
10049832,2020-03-16T22:53:13.074Z,2020-03-16T23:11:31.603Z,Atlanta
10049833,2020-03-16T23:00:20.311Z,2020-03-16T23:48:39.060Z,Atlanta
10049834,2020-03-16T23:51:44.258Z,2020-03-17T00:04:59.425Z,Chicago
10049835,2020-03-16T23:53:15.219Z,2020-03-17T00:09:53.116Z,Chicago
10049836,2020-03-17T00:26:40.603Z,2020-04-03T02:09:24.479Z,Atlanta
10049837,2020-03-17T00:52:00.392Z,,Atlanta
10049838,2020-03-17T02:54:20.018Z,2020-03-19T02:51:37.316Z,Chicago
10049839,2020-03-17T03:43:24.926Z,2020-03-17T03:57:07.442Z,Atlanta
10049840,2020-03-17T03:55:09.513Z,,Atlanta
10049841,2020-03-17T06:01:23.083Z,,Atlanta
10049842,2020-03-17T08:10:15.636Z,2020-03-17T08:25:13.314Z,Atlanta
10049843,2020-03-17T08:10:23.339Z,2020-03-17T08:51:39.114Z,Atlanta
10049844,2020-03-17T10:14:36.570Z,,Atlanta
10049845,2020-03-17T11:44:08.546Z,2020-03-17T12:06:34.950Z,Atlanta
10049846,2020-03-17T13:52:40.764Z,2020-03-17T14:38:07.898Z,Chicago
10049847,2020-03-17T15:23:13.595Z,2020-03-17T15:50:56.309Z,Chicago
10049848,2020-03-17T15:27:24.403Z,2020-03-17T15:56:57.686Z,Chicago
10049849,2020-03-17T15:28:02.775Z,2020-03-17T15:52:44.519Z,Chicago
10049850,2020-03-17T16:35:14.861Z,2020-03-18T16:39:52.150Z,Chicago
10049851,2020-03-17T17:15:04.194Z,2020-03-17T17:35:13.748Z,Atlanta
10049852,2020-03-17T17:23:57.812Z,,Atlanta
10049853,2020-03-17T17:24:32.884Z,2020-03-17T17:48:15.144Z,Atlanta
10049854,2020-03-17T17:32:55.691Z,,Chicago
10049855,2020-03-17T17:35:37.411Z,2020-03-17T17:59:28.446Z,Chicago
10049856,2020-03-17T17:41:38.114Z,2020-03-17T18:01:19.298Z,Atlanta
10049857,2020-03-17T17:44:34.913Z,,Chicago
10049858,2020-03-17T17:46:16.382Z,2020-03-17T18:07:46.292Z,Atlanta
10049859,2020-03-17T18:09:51.624Z,2020-03-17T18:33:34.890Z,Atlanta
10049860,2020-03-17T18:28:45.388Z,2020-03-17T18:57:15.746Z,New York City
10049861,2020-03-17T19:15:51.265Z,2020-03-17T19:56:49.773Z,Atlanta
10049862,2020-03-17T19:18:32.271Z,,Chicago
10049863,2020-03-17T19:35:45.207Z,2020-03-17T19:56:49.014Z,Atlanta
10049864,2020-03-17T19:40:12.790Z,2020-03-17T19:55:20.327Z,Atlanta
10049865,2020-03-17T21:46:10.706Z,2020-03-19T18:18:07.680Z,Atlanta
10049866,2020-03-17T22:12:14.241Z,2020-03-17T22:58:20.716Z,Atlanta
10049867,2020-03-17T22:25:56.576Z,2020-03-17T22:50:06.145Z,Atlanta
10049868,2020-03-17T22:43:59.333Z,2020-03-17T22:56:51.238Z,Atlanta
10049869,2020-03-17T22:59:57.143Z,2020-03-17T23:21:12.992Z,Atlanta
10049870,2020-03-17T23:31:43.581Z,,Chicago
10049871,2020-03-18T00:11:19.102Z,2020-03-18T00:49:30.952Z,Atlanta
10049872,2020-03-18T00:14:52.235Z,,Atlanta
10049873,2020-03-18T00:52:08.054Z,2020-03-18T01:34:34.737Z,Chicago
10049874,2020-03-18T02:08:55.299Z,2020-03-18T02:29:11.764Z,Atlanta
10049875,2020-03-18T02:28:21.536Z,2020-03-18T02:38:20.409Z,Atlanta
10049876,2020-03-18T02:42:08.241Z,2020-03-18T21:12:23.050Z,Atlanta
10049877,2020-03-18T02:51:27.415Z,,Chicago
10049878,2020-03-18T02:58:39.801Z,2020-03-18T03:18:14.462Z,Atlanta
10049879,2020-03-18T03:16:58.481Z,2020-03-18T03:57:57.389Z,Atlanta
10049880,2020-03-18T03:40:55.743Z,,Chicago
10049881,2020-03-18T04:24:07.035Z,2020-03-18T04:35:36.681Z,Chicago
10049882,2020-03-18T05:50:23.646Z,2020-03-18T06:08:17.914Z,Atlanta
10049883,2020-03-18T05:55:08.709Z,2020-03-18T06:38:13.758Z,Atlanta
10049884,2020-03-18T06:40:10.288Z,2020-03-18T06:50:31.232Z,Chicago
10049885,2020-03-18T11:42:09.440Z,,Atlanta
10049886,2020-03-18T13:11:37.690Z,,Atlanta
10049887,2020-03-18T13:38:11.258Z,2020-03-18T13:58:28.590Z,Atlanta
10049888,2020-03-18T13:39:02.258Z,2020-03-18T14:26:18.931Z,Atlanta
10049889,2020-03-18T14:12:40.631Z,2020-03-18T14:26:57.563Z,Atlanta
10049890,2020-03-18T14:19:45.421Z,2020-03-18T14:38:04.900Z,Atlanta
10049891,2020-03-18T14:27:30.846Z,,Atlanta
10049892,2020-03-18T14:54:46.842Z,,Chicago
10049893,2020-03-18T15:41:52.355Z,2020-03-18T15:54:34.752Z,Atlanta
10049894,2020-03-18T16:16:47.495Z,,Chicago
10049895,2020-03-18T17:30:16.249Z,2020-03-18T17:53:27.150Z,Philadelphia
10049896,2020-03-18T17:44:03.973Z,,Atlanta
10049897,2020-03-18T17:47:44.179Z,,Atlanta
10049898,2020-03-18T17:50:12.900Z,2020-03-18T18:11:11.773Z,Atlanta
10049899,2020-03-18T18:48:53.854Z,,Atlanta
10049900,2020-03-18T18:51:35.788Z,,Atlanta
10049901,2020-03-18T18:56:28.039Z,2020-03-18T19:33:40.267Z,Atlanta
10049902,2020-03-18T19:08:57.910Z,,Chicago
10049903,2020-03-18T19:43:48.248Z,,Atlanta
